1	1	1	0.914285714	0.914285714	0.914285714	0.828571429	0.528571429	0.4	1	0.7	0.914285714	1	1	0.914285714	0.828571429	0.085714286	0.828571429	0.828571429	0.828571429	0.828571429
1	1	1	0.928571429	0.928571429	0.928571429	0.785714286	0.628571429	0.414285714	1	0.7	0.928571429	1	1	0.928571429	0.785714286	0.142857143	0.785714286	0.785714286	0.785714286	0.785714286
1	1	1	0.928571429	0.928571429	0.928571429	0.757142857	0.585714286	0.371428571	1	0.642857143	0.928571429	1	1	0.928571429	0.757142857	0.171428571	0.757142857	0.757142857	0.757142857	0.757142857
1	1	1	0.928571429	0.928571429	0.928571429	0.8	0.571428571	0.342857143	1	0.685714286	0.928571429	1	1	0.928571429	0.8	0.128571429	0.8	0.8	0.8	0.8
1	1	1	0.9	0.9	0.9	0.771428571	0.5	0.285714286	1	0.614285714	0.9	1	1	0.9	0.771428571	0.128571429	0.771428571	0.771428571	0.771428571	0.771428571
1	1	1	0.9	0.9	0.9	0.8	0.514285714	0.342857143	1	0.685714286	0.9	1	1	0.9	0.8	0.1	0.8	0.8	0.8	0.8
1	1	1	0.9	0.9	0.9	0.742857143	0.542857143	0.357142857	1	0.642857143	0.9	1	1	0.9	0.742857143	0.157142857	0.742857143	0.742857143	0.742857143	0.742857143
1	1	1	0.985714286	0.985714286	0.985714286	0.828571429	0.528571429	0.314285714	1	0.7	0.985714286	1	1	0.985714286	0.828571429	0.157142857	0.828571429	0.828571429	0.828571429	0.828571429
1	1	1	0.928571429	0.928571429	0.928571429	0.771428571	0.528571429	0.314285714	1	0.642857143	0.928571429	1	1	0.928571429	0.771428571	0.157142857	0.771428571	0.771428571	0.771428571	0.771428571
1	1	1	0.928571429	0.928571429	0.928571429	0.771428571	0.542857143	0.357142857	1	0.7	0.928571429	1	1	0.928571429	0.771428571	0.157142857	0.771428571	0.771428571	0.771428571	0.771428571
1.000 	1.000 	1.000 	0.924 	0.924 	0.924 	0.786 	0.547 	0.350 	1.000 	0.671 	0.924 	1.000 	1.000 	0.924 	0.786 	0.139 	0.786 	0.786 	0.786 	0.786 
